Date_Time_Hour_Beginning,Thermal_Gen_Excl_Pumping_and_SCO,Eskom_OCGT_SCO_Pumping,Eskom_Gas_SCO_Pumping,Hydro_Water_SCO_Pumping,Pumped_Water_SCO_Pumping,Thermal_Generation,Nuclear_Generation,International_Imports,Eskom_OCGT_Generation,Eskom_Gas_Generation,Dispatchable_IPP_OCGT,Hydro_Water_Generation,Pumped_Water_Generation,IOS_Excl_ILS_and_MLR,ILS_Usage,Manual_Load_Reduction_MLR,Wind,PV,CSP,Other_RE
2022-03-15 15:00:00,21249.201000000001,-4.7990000000000004,-2,0,-13,21269,914,1223,0,0,0,603,1358,0,0,0,410.447,1570.423,500.17099999999999,20.741
2022-03-15 16:00:00,21539.935000000001,-5.0650000000000004,-2,0,-7,21554,913,1244,0,0,125.044,603,1681,0,0,0,499.15100000000001,1304.364,500.30500000000001,20.898
2022-03-15 17:00:00,21683.935000000001,-5.0650000000000004,-2,0,-9,21700,913,1227,0,0,895.10699999999997,603,1516,0,0,0,669.58500000000004,772.13599999999997,486.16300000000001,20.847000000000001
2022-03-15 18:00:00,21856.133999999998,-3.8660000000000001,-2,0,-2,21864,913,1154,175,0,958.69000000000005,603,2181,227,0,0,806.52300000000002,98.653999999999996,437.51799999999997,20.809000000000001
2022-03-15 19:00:00,21923.800999999999,-3.1989999999999998,-2,0,-5,21934,914,1167,382,0,965.76499999999999,603,1769,228.80000000000001,0,0,1057.9010000000001,0,415.714,20.779
2022-03-15 20:00:00,21975.867999999999,-4.1319999999999997,-2,0,-139,22121,914,1138,122,0,815.78899999999999,603,197,3,0,0,1173.9459999999999,0,415.15499999999997,20.77
2022-03-15 21:00:00,20818.800999999999,-5.1989999999999998,-2,0,-1385,22211,914,1146,0,0,15.612,603,0,3,0,0,1246.961,0,400.76600000000002,20.762
2022-03-15 22:00:00,19488.935000000001,-5.0650000000000004,-2,0,-2254,21750,914,1096,0,0,0,603,0,3,0,0,1102.739,0,117.06,20.559999999999999
2022-03-15 23:00:00,18913.800999999999,-5.1989999999999998,-2,0,-2427,21348,913,906,0,0,0,603,0,2.25,0,0,1010.379,0,48.923000000000002,19.774999999999999
2022-03-16 00:00:00,18037.668000000001,-5.3319999999999999,-2,0,-2530,20575,914,1095,0,0,0,603,0,0,0,0,981.53999999999996,0,35.402999999999999,19.408999999999999
2022-03-16 01:00:00,17564.935000000001,-5.0650000000000004,-2,0,-2514,20086,914,1140,0,0,0,603,0,0,0,0,956.23900000000003,0,35.406999999999996,19.378
2022-03-16 02:00:00,17452.067999999999,-4.9320000000000004,-2,0,-1948,19407,914,1177,0,0,0,603,0,0,0,0,885.71199999999999,0,35.365000000000002,19.423999999999999
2022-03-16 03:00:00,17890.668000000001,-5.3319999999999999,-2,0,-1586,19484,914,1124,0,0,0,603,0,0,0,0,825.95699999999999,0,35.295000000000002,19.591999999999999
2022-03-16 04:00:00,19195.935000000001,-5.0650000000000004,-2,0,-645,19848,914,1141,0,0,0,603,0,0,0,0,820.84100000000001,0,17.620999999999999,19.600999999999999
2022-03-16 05:00:00,21563.935000000001,-5.0650000000000004,-2,0,-112,21683,914,1099,0,0,0,603,377,0,0,0,816.827,0,0,19.584
2022-03-16 06:00:00,22583.800999999999,-5.1989999999999998,-2,0,-13,22604,914,1138,0,0,0,603,1122,0,0,0,806.87300000000005,31.280999999999999,11.577999999999999,19.983000000000001
2022-03-16 07:00:00,22169.800999999999,-5.1989999999999998,-2,0,-18,22195,914,1176,0,0,0,603,553,0,0,0,731.00599999999997,567.76099999999997,172.209,20.475999999999999
2022-03-16 08:00:00,21588.201000000001,-4.7990000000000004,-2,0,-12,21607,914,1169,0,0,0,603,994,0,0,0,581.43399999999997,1258.529,380.53100000000001,20.605
2022-03-16 09:00:00,21026.935000000001,-5.0650000000000004,-2,0,-11,21045,914,1174,0,0,0,603,1248,0,0,0,530.21900000000005,1569.556,496.04899999999998,20.178000000000001
2022-03-16 10:00:00,20643.495000000003,-5.0650000000000004,-2,0,-13,20663.560000000001,914,1176,0,0,0,603,1203,0,0,0,504.97300000000001,1734.296,488.24700000000001,17.774000000000001
2022-03-16 11:00:00,21166.201000000001,-4.7990000000000004,-2,0,-19,21192,914,1170,0,0,0,603,554,0,0,0,503.33800000000002,1737.3599999999999,471.46100000000001,17.152000000000001
2022-03-16 12:00:00,21624.800999999999,-5.1989999999999998,-2,0,-17,21649,913,1183,0,0,0,603,128,0,0,0,460.22199999999998,1693.8889999999999,469.15699999999998,17.224
2022-03-16 13:00:00,21658.935000000001,-5.0650000000000004,-2,0,-20,21686,914,1194,0,0,0,603,0,0,0,0,453.947,1699.905,475.79399999999998,19.626000000000001
2022-03-16 14:00:00,21868.067999999999,-4.9320000000000004,-2,0,-15,21890,914,1202,0,0,0,603,243,0,0,0,491.81700000000001,1582.721,474.82100000000003,19.489999999999998
2022-03-16 15:00:00,22151.201000000001,-4.7990000000000004,-2,0,-11,22169,914,1215,0,0,0,603,679,0,0,0,536.221,1421.674,472.51999999999998,19.594999999999999
2022-03-16 16:00:00,22267.428,-4.9320000000000004,-2,0,-8,22282.360000000001,913,1251,0,0,0,603,1412,0,0,0,636.13199999999995,1172.683,467.62400000000002,19.68
2022-03-16 00:00:00,18037.668000000001,-5.3319999999999999,-2,0,-2530,20575,914,1095,0,0,0,603,0,0,0,0,981.53999999999996,0,35.402999999999999,19.408999999999999
2022-03-16 01:00:00,17564.935000000001,-5.0650000000000004,-2,0,-2514,20086,914,1140,0,0,0,603,0,0,0,0,956.23900000000003,0,35.406999999999996,19.378
2022-03-16 02:00:00,17452.067999999999,-4.9320000000000004,-2,0,-1948,19407,914,1177,0,0,0,603,0,0,0,0,885.71199999999999,0,35.365000000000002,19.423999999999999
2022-03-16 03:00:00,17890.668000000001,-5.3319999999999999,-2,0,-1586,19484,914,1124,0,0,0,603,0,0,0,0,825.95699999999999,0,35.295000000000002,19.591999999999999
2022-03-16 04:00:00,19195.935000000001,-5.0650000000000004,-2,0,-645,19848,914,1141,0,0,0,603,0,0,0,0,820.84100000000001,0,17.620999999999999,19.600999999999999
2022-03-16 05:00:00,21563.935000000001,-5.0650000000000004,-2,0,-112,21683,914,1099,0,0,0,603,377,0,0,0,816.827,0,0,19.584
2022-03-16 06:00:00,22583.800999999999,-5.1989999999999998,-2,0,-13,22604,914,1138,0,0,0,603,1122,0,0,0,806.87300000000005,31.280999999999999,11.577999999999999,19.983000000000001
2022-03-16 07:00:00,22169.800999999999,-5.1989999999999998,-2,0,-18,22195,914,1176,0,0,0,603,553,0,0,0,731.00599999999997,567.76099999999997,172.209,20.475999999999999
2022-03-16 08:00:00,21588.201000000001,-4.7990000000000004,-2,0,-12,21607,914,1169,0,0,0,603,994,0,0,0,581.43399999999997,1258.529,380.53100000000001,20.605
2022-03-16 09:00:00,21026.935000000001,-5.0650000000000004,-2,0,-11,21045,914,1174,0,0,0,603,1248,0,0,0,530.21900000000005,1569.556,496.04899999999998,20.178000000000001
2022-03-16 10:00:00,20643.495000000003,-5.0650000000000004,-2,0,-13,20663.560000000001,914,1176,0,0,0,603,1203,0,0,0,504.97300000000001,1734.296,488.24700000000001,17.774000000000001
2022-03-16 11:00:00,21166.201000000001,-4.7990000000000004,-2,0,-19,21192,914,1170,0,0,0,603,554,0,0,0,503.33800000000002,1737.3599999999999,471.46100000000001,17.152000000000001
2022-03-16 12:00:00,21624.800999999999,-5.1989999999999998,-2,0,-17,21649,913,1183,0,0,0,603,128,0,0,0,460.22199999999998,1693.8889999999999,469.15699999999998,17.224
2022-03-16 13:00:00,21658.935000000001,-5.0650000000000004,-2,0,-20,21686,914,1194,0,0,0,603,0,0,0,0,453.947,1699.905,475.79399999999998,19.626000000000001
2022-03-16 14:00:00,21868.067999999999,-4.9320000000000004,-2,0,-15,21890,914,1202,0,0,0,603,243,0,0,0,491.81700000000001,1582.721,474.82100000000003,19.489999999999998
2022-03-16 15:00:00,22151.201000000001,-4.7990000000000004,-2,0,-11,22169,914,1215,0,0,0,603,679,0,0,0,536.221,1421.674,472.51999999999998,19.594999999999999
2022-03-16 16:00:00,22267.428,-4.9320000000000004,-2,0,-8,22282.360000000001,913,1251,0,0,0,603,1412,0,0,0,636.13199999999995,1172.683,467.62400000000002,19.68
2022-03-16 17:00:00,22161.067999999999,-4.9320000000000004,-2,0,-3,22171,913,1233,0,0,0,603,1938,0,105,0,810.48299999999995,639.93499999999995,486.59899999999999,19.648
2022-03-16 18:00:00,21883.761000000002,-4.7990000000000004,-2,0,0,21890.560000000001,913,1198,29,0,0,603,2317,174,606.45000000000005,0,1101.2280000000001,82.730000000000004,429.26900000000001,19.641999999999999
2022-03-16 19:00:00,21835.067999999999,-4.9320000000000004,-2,0,-3,21845,913,1248,236,0,0,603,1984,174,290.55000000000001,0,1319.8130000000001,0,410.25099999999998,19.643000000000001
2022-03-16 20:00:00,21966.935000000001,-5.0650000000000004,-2,0,-147,22121,913,1327,127,0,0,603,459,5.5,0,0,1475.5619999999999,0,408.52999999999997,19.643999999999998
2022-03-16 21:00:00,20507.800999999999,-5.1989999999999998,-2,0,-1767,22282,913,1291,0,0,0,603,0,0,0,0,1482.9970000000001,0,395.51600000000002,19.611000000000001
2022-03-16 22:00:00,19061.231,-5.1989999999999998,-2,0,-2056,21124.43,914,1048,0,0,0,603,0,0,0,0,1375.585,0,115.63500000000001,19.300000000000001
2022-03-16 23:00:00,18452.285,-5.0650000000000004,-2,0,-2353,20812.349999999999,913,774,0,0,0,603,0,0,0,0,1324.893,0,42.222999999999999,18.673999999999999
2022-03-16 17:00:00,22161.067999999999,-4.9320000000000004,-2,0,-3,22171,913,1233,0,0,0,603,1938,0,105,0,810.48299999999995,639.93499999999995,486.59899999999999,19.648
2022-03-16 18:00:00,21883.761000000002,-4.7990000000000004,-2,0,0,21890.560000000001,913,1198,29,0,0,603,2317,174,606.45000000000005,0,1101.2280000000001,82.730000000000004,429.26900000000001,19.641999999999999
2022-03-16 19:00:00,21835.067999999999,-4.9320000000000004,-2,0,-3,21845,913,1248,236,0,0,603,1984,174,290.55000000000001,0,1319.8130000000001,0,410.25099999999998,19.643000000000001
2022-03-16 20:00:00,21966.935000000001,-5.0650000000000004,-2,0,-147,22121,913,1327,127,0,0,603,459,5.5,0,0,1475.5619999999999,0,408.52999999999997,19.643999999999998
2022-03-16 21:00:00,20507.800999999999,-5.1989999999999998,-2,0,-1767,22282,913,1291,0,0,0,603,0,0,0,0,1482.9970000000001,0,395.51600000000002,19.611000000000001
2022-03-16 22:00:00,19061.231,-5.1989999999999998,-2,0,-2056,21124.43,914,1048,0,0,0,603,0,0,0,0,1375.585,0,115.63500000000001,19.300000000000001
2022-03-16 23:00:00,18452.285,-5.0650000000000004,-2,0,-2353,20812.349999999999,913,774,0,0,0,603,0,0,0,0,1324.893,0,42.222999999999999,18.673999999999999
2022-03-17 00:00:00,18707.067999999999,-4.9320000000000004,-2,0,-2294,21008,914,54,0,0,0,603,0,0,0,0,1272.4469999999999,0,35.240000000000002,18.495999999999999
2022-03-17 01:00:00,18599.201000000001,-4.7990000000000004,-2,0,-1973,20579,913,30,0,0,0,603,0,0,0,0,1153.5630000000001,0,35.198999999999998,18.483000000000001
2022-03-17 02:00:00,18572.970999999998,-5.1989999999999998,-2,0,-2217,20797.169999999998,914,30,0,0,0,603,0,0,0,0,1197.0160000000001,0,35.162999999999997,18.489999999999998
2022-03-17 03:00:00,18654.800999999999,-5.1989999999999998,-2,0,-2438,21100,914,140,0,0,0,603,0,0,0,0,1270.175,0,35.087000000000003,18.657
2022-03-17 04:00:00,19240.800999999999,-5.1989999999999998,-2,0,-2303,21551,914,770,0,0,0,603,0,0,0,0,1279.9169999999999,0,19.460000000000001,18.652000000000001
2022-03-17 05:00:00,21886.237999999998,-4.9320000000000004,-2,0,-666,22559.169999999998,914,573,0,0,0,603,0,0,0,0,1262.2660000000001,0,0,18.59
2022-03-17 06:00:00,22752.800999999999,-5.1989999999999998,-2,0,-16,22776,914,844,0,0,0,603,485,0,0,0,1330.3699999999999,21.164000000000001,2.9999999999999999E-2,18.609000000000002
2022-03-17 07:00:00,22380.800999999999,-5.1989999999999998,-1,0,-19,22406,914,879,0,0,0,603,331,0,0,0,1222.8150000000001,464.56900000000002,120.211,19.085000000000001
2022-03-17 08:00:00,22385.935000000001,-5.0650000000000004,-1,0,-19,22411,914,910,0,0,0,603,270,0,0,0,1091.7349999999999,1116.7080000000001,270.89999999999998,19.494
2022-03-17 09:00:00,21727.935000000001,-5.0650000000000004,-1,0,-19,21753,914,945,0,0,0,603,548,0,0,0,993.08699999999999,1435.1279999999999,488.85000000000002,19.129000000000001
2022-03-17 10:00:00,21688.981,-4.7990000000000004,-1,0,-14,21708.779999999999,914,938,0,0,0,603,790,0,0,0,852.46100000000001,1574.268,494.10500000000002,17.030000000000001
2022-03-17 11:00:00,21804.800999999999,-5.1989999999999998,-1,0,-16,21827,913,1056,0,0,0,603,585,0,0,0,681.221,1668.4059999999999,458.26499999999999,16.352
2022-03-17 12:00:00,21947.201000000001,-4.7990000000000004,-1,0,-15,21968,914,1162,0,0,0,603,599,0,0,0,567.33000000000004,1607.8019999999999,436.971,16.443999999999999
2022-03-17 13:00:00,21934.935000000001,-5.0650000000000004,-1,0,-17,21958,914,1173,0,0,0,603,570,0,0,0,517.65599999999995,1553.6410000000001,420.91699999999997,15.18
2022-03-17 14:00:00,22118.201000000001,-4.7990000000000004,-1,0,-16,22140,913,1152,0,0,0,603,536,0,0,0,642.50699999999995,1457.7950000000001,377.82999999999998,16.222999999999999
2022-03-17 15:00:00,22384.777999999998,-4.9320000000000004,-1,0,-16,22406.709999999999,914,1152,0,0,0,603,576,0,0,0,789.15999999999997,1360.2819999999999,425.30599999999998,18.696000000000002
2022-03-17 16:00:00,23005.935000000001,-5.0650000000000004,-1,0,-16,23028,914,1146,0,0,0,603,705,0,0,0,1005.337,1086.768,420.61399999999998,19.512
2022-03-17 17:00:00,23135.800999999999,-5.1989999999999998,-1,0,-16,23158,914,1127,0,0,0,603,866,0,0,0,1171.6859999999999,568.37800000000004,437.26299999999998,19.544
2022-03-17 18:00:00,23098.935000000001,-5.0650000000000004,-1,0,-10,23115,914,1164,0,0,0,603,1762,166,0,0,1427.7660000000001,63.959000000000003,418.54700000000003,19.577999999999999
2022-03-17 19:00:00,23149.067999999999,-4.9320000000000004,-1,0,-4,23159,913,1187,0,0,0,603,1784,166,0,0,1562.4010000000001,0,417.06700000000001,19.57
2022-03-17 20:00:00,22653.280999999999,-5.1989999999999998,-1,0,-64,22723.48,914,1179,0,0,0,603,548,0,0,0,1473.105,0,418.43200000000002,19.248000000000001
2022-03-17 21:00:00,21243.800999999999,-5.1989999999999998,-1,0,-1247,22497,914,1207,0,0,0,603,0,0,0,0,1397.056,0,371.79300000000001,19.129000000000001
2022-03-17 22:00:00,19728.667999999998,-4.9320000000000004,-1,0,-1839,21573.599999999999,914,1104,0,0,0,603,0,0,0,0,1295.491,0,67.016999999999996,19.114999999999998
2022-03-17 23:00:00,18927.935000000001,-5.0650000000000004,-1,0,-2155,21089,914,1058,0,0,0,603,0,0,0,0,1065.3219999999999,0,39.893999999999998,18.544
2022-03-17 00:00:00,18707.067999999999,-4.9320000000000004,-2,0,-2294,21008,914,54,0,0,0,603,0,0,0,0,1272.4469999999999,0,35.240000000000002,18.495999999999999
2022-03-17 01:00:00,18599.201000000001,-4.7990000000000004,-2,0,-1973,20579,913,30,0,0,0,603,0,0,0,0,1153.5630000000001,0,35.198999999999998,18.483000000000001
2022-03-17 02:00:00,18572.970999999998,-5.1989999999999998,-2,0,-2217,20797.169999999998,914,30,0,0,0,603,0,0,0,0,1197.0160000000001,0,35.162999999999997,18.489999999999998
2022-03-17 03:00:00,18654.800999999999,-5.1989999999999998,-2,0,-2438,21100,914,140,0,0,0,603,0,0,0,0,1270.175,0,35.087000000000003,18.657
2022-03-17 04:00:00,19240.800999999999,-5.1989999999999998,-2,0,-2303,21551,914,770,0,0,0,603,0,0,0,0,1279.9169999999999,0,19.460000000000001,18.652000000000001
2022-03-17 05:00:00,21886.237999999998,-4.9320000000000004,-2,0,-666,22559.169999999998,914,573,0,0,0,603,0,0,0,0,1262.2660000000001,0,0,18.59
2022-03-17 06:00:00,22752.800999999999,-5.1989999999999998,-2,0,-16,22776,914,844,0,0,0,603,485,0,0,0,1330.3699999999999,21.164000000000001,2.9999999999999999E-2,18.609000000000002
2022-03-17 07:00:00,22380.800999999999,-5.1989999999999998,-1,0,-19,22406,914,879,0,0,0,603,331,0,0,0,1222.8150000000001,464.56900000000002,120.211,19.085000000000001
2022-03-17 08:00:00,22385.935000000001,-5.0650000000000004,-1,0,-19,22411,914,910,0,0,0,603,270,0,0,0,1091.7349999999999,1116.7080000000001,270.89999999999998,19.494
2022-03-17 09:00:00,21727.935000000001,-5.0650000000000004,-1,0,-19,21753,914,945,0,0,0,603,548,0,0,0,993.08699999999999,1435.1279999999999,488.85000000000002,19.129000000000001
2022-03-17 10:00:00,21688.981,-4.7990000000000004,-1,0,-14,21708.779999999999,914,938,0,0,0,603,790,0,0,0,852.46100000000001,1574.268,494.10500000000002,17.030000000000001
2022-03-17 11:00:00,21804.800999999999,-5.1989999999999998,-1,0,-16,21827,913,1056,0,0,0,603,585,0,0,0,681.221,1668.4059999999999,458.26499999999999,16.352
2022-03-17 12:00:00,21947.201000000001,-4.7990000000000004,-1,0,-15,21968,914,1162,0,0,0,603,599,0,0,0,567.33000000000004,1607.8019999999999,436.971,16.443999999999999
2022-03-17 13:00:00,21934.935000000001,-5.0650000000000004,-1,0,-17,21958,914,1173,0,0,0,603,570,0,0,0,517.65599999999995,1553.6410000000001,420.91699999999997,15.18
2022-03-17 14:00:00,22118.201000000001,-4.7990000000000004,-1,0,-16,22140,913,1152,0,0,0,603,536,0,0,0,642.50699999999995,1457.7950000000001,377.82999999999998,16.222999999999999
2022-03-17 15:00:00,22384.777999999998,-4.9320000000000004,-1,0,-16,22406.709999999999,914,1152,0,0,0,603,576,0,0,0,789.15999999999997,1360.2819999999999,425.30599999999998,18.696000000000002
2022-03-17 16:00:00,23005.935000000001,-5.0650000000000004,-1,0,-16,23028,914,1146,0,0,0,603,705,0,0,0,1005.337,1086.768,420.61399999999998,19.512
2022-03-17 17:00:00,23135.800999999999,-5.1989999999999998,-1,0,-16,23158,914,1127,0,0,0,603,866,0,0,0,1171.6859999999999,568.37800000000004,437.26299999999998,19.544
2022-03-17 18:00:00,23098.935000000001,-5.0650000000000004,-1,0,-10,23115,914,1164,0,0,0,603,1762,166,0,0,1427.7660000000001,63.959000000000003,418.54700000000003,19.577999999999999
2022-03-17 19:00:00,23149.067999999999,-4.9320000000000004,-1,0,-4,23159,913,1187,0,0,0,603,1784,166,0,0,1562.4010000000001,0,417.06700000000001,19.57
2022-03-17 20:00:00,22653.280999999999,-5.1989999999999998,-1,0,-64,22723.48,914,1179,0,0,0,603,548,0,0,0,1473.105,0,418.43200000000002,19.248000000000001
2022-03-17 21:00:00,21243.800999999999,-5.1989999999999998,-1,0,-1247,22497,914,1207,0,0,0,603,0,0,0,0,1397.056,0,371.79300000000001,19.129000000000001
2022-03-17 22:00:00,19728.667999999998,-4.9320000000000004,-1,0,-1839,21573.599999999999,914,1104,0,0,0,603,0,0,0,0,1295.491,0,67.016999999999996,19.114999999999998
2022-03-17 23:00:00,18927.935000000001,-5.0650000000000004,-1,0,-2155,21089,914,1058,0,0,0,603,0,0,0,0,1065.3219999999999,0,39.893999999999998,18.544
