DateTimeKey,Residual Forecast,RSA Contracted Forecast,Residual Demand,RSA Contracted Demand
2022-03-20 15:00:00,23128.108,25055.749,,
2022-03-20 14:00:00,23118.451000000001,25080.234,,
2022-03-20 14:00:00,23118.451000000001,25080.234,,
2022-03-21 14:00:00,23340.599999999999,25319.262999999999,,
2022-03-21 14:00:00,23340.599999999999,25319.262999999999,,
2022-03-21 15:00:00,23437.794999999998,25324.035,,
2022-03-21 15:00:00,23437.794999999998,25324.035,,
2022-03-20 13:00:00,23312.599999999999,25355.205000000002,,
2022-03-20 13:00:00,23312.599999999999,25355.205000000002,,
2022-03-20 16:00:00,23628.026999999998,25426.316999999999,,
2022-03-20 16:00:00,23628.026999999998,25426.316999999999,,
2022-03-19 07:00:00,24435.291000000001,25430.589,,
2022-03-19 07:00:00,24435.291000000001,25430.589,,
2022-03-23 21:00:00,24277.141,25508.168000000001,,
2022-03-23 21:00:00,24277.141,25508.168000000001,,
2022-03-22 21:00:00,24411.862000000001,25523.347000000002,,
2022-03-22 21:00:00,24411.862000000001,25523.347000000002,,
2022-03-21 08:00:00,23725.187999999998,25530.883999999998,,
2022-03-21 08:00:00,23725.187999999998,25530.883999999998,,
2022-03-21 16:00:00,23872.109,25597.457999999999,,
2022-03-21 16:00:00,23872.109,25597.457999999999,,
2022-03-23 06:00:00,25000.898000000001,25617.246999999999,,
2022-03-23 06:00:00,25000.898000000001,25617.246999999999,,
2022-03-18 21:00:00,24459.208999999999,25706.602999999999,,
2022-03-18 21:00:00,24459.208999999999,25706.602999999999,,
2022-03-21 13:00:00,23645.530999999999,25721.91,,
2022-03-21 13:00:00,23645.530999999999,25721.91,,
2022-03-20 08:00:00,24110.078000000001,25756.157999999999,,
2022-03-20 08:00:00,24110.078000000001,25756.157999999999,,
2022-03-19 15:00:00,24163.391,25817.548999999999,,
2022-03-19 15:00:00,24163.391,25817.548999999999,,
2022-03-20 12:00:00,23810.089,25934.482,,
2022-03-20 12:00:00,23810.089,25934.482,,
2022-03-20 17:00:00,24416.91,25979.326000000001,,
2022-03-20 17:00:00,24416.91,25979.326000000001,,
2022-03-21 20:00:00,24742.975999999999,25993.447,,
2022-03-21 20:00:00,24742.975999999999,25993.447,,
2022-03-20 20:00:00,24584.618999999999,26011.302,,
2022-03-20 20:00:00,24584.618999999999,26011.302,,
2022-03-19 14:00:00,24348.924999999999,26019.849999999999,,
2022-03-19 14:00:00,24348.924999999999,26019.849999999999,,
2022-03-20 11:00:00,23892.395,26066.233,,
2022-03-20 11:00:00,23892.395,26066.233,,
2022-03-19 16:00:00,24496.328000000001,26082.507000000001,,
2022-03-19 16:00:00,24496.328000000001,26082.507000000001,,
2022-03-21 17:00:00,24598.754000000001,26093.231,,
2022-03-21 17:00:00,24598.754000000001,26093.231,,
2022-03-21 12:00:00,24009.970000000001,26126.368999999999,,
2022-03-21 12:00:00,24009.970000000001,26126.368999999999,,
2022-03-18 06:00:00,25438.062000000002,26202.972000000002,,
2022-03-18 06:00:00,25438.062000000002,26202.972000000002,,
2022-03-20 10:00:00,24032.884999999998,26218.209999999999,,
2022-03-20 10:00:00,24032.884999999998,26218.209999999999,,
2022-03-21 09:00:00,24101.578000000001,26236.257000000001,,
2022-03-21 09:00:00,24101.578000000001,26236.257000000001,,
2022-03-20 09:00:00,24301.473000000002,26341.580000000002,,
2022-03-20 09:00:00,24301.473000000002,26341.580000000002,,
2022-03-24 06:00:00,25658.022000000001,26344.133999999998,,
2022-03-24 06:00:00,25658.022000000001,26344.133999999998,,
2022-03-19 13:00:00,24588.351999999999,26351.337,,
2022-03-19 13:00:00,24588.351999999999,26351.337,,
2022-03-24 21:00:00,25048.433000000001,26361.169000000002,,
2022-03-24 21:00:00,25048.433000000001,26361.169000000002,,
2022-03-22 07:00:00,25317.612000000001,26373.153999999999,,
2022-03-22 07:00:00,25317.612000000001,26373.153999999999,,
2022-03-19 20:00:00,25115.798999999999,26400.963,,
2022-03-19 20:00:00,25115.798999999999,26400.963,,
2022-03-21 11:00:00,24299.18,26450.800999999999,,
2022-03-21 11:00:00,24299.18,26450.800999999999,,
2022-03-21 10:00:00,24268.098000000002,26464.374,,
2022-03-21 10:00:00,24268.098000000002,26464.374,,
2022-03-19 17:00:00,25062.442999999999,26500.026999999998,,
2022-03-19 17:00:00,25062.442999999999,26500.026999999998,,
2022-03-19 12:00:00,24907.459999999999,26696.064999999999,,
2022-03-19 12:00:00,24907.459999999999,26696.064999999999,,
2022-03-19 11:00:00,25017.064999999999,26783.887999999999,,
2022-03-19 11:00:00,25017.064999999999,26783.887999999999,,
2022-03-23 07:00:00,25715.754000000001,26809.224999999999,,
2022-03-23 07:00:00,25715.754000000001,26809.224999999999,,
2022-03-19 08:00:00,25430.984,26828.550999999999,,
2022-03-19 08:00:00,25430.984,26828.550999999999,,
2022-03-19 10:00:00,25305.127,27023.274000000001,,
2022-03-19 10:00:00,25305.127,27023.274000000001,,
2022-03-18 07:00:00,25871.989000000001,27112.07,,
2022-03-18 07:00:00,25871.989000000001,27112.07,,
2022-03-18 20:00:00,25867.934000000001,27173.675999999999,,
2022-03-18 20:00:00,25867.934000000001,27173.675999999999,,
2022-03-19 09:00:00,25636.07,27249.927,,
2022-03-19 09:00:00,25636.07,27249.927,,
2022-03-20 18:00:00,25882.125,27278.249,,
2022-03-20 18:00:00,25882.125,27278.249,,
2022-03-22 20:00:00,26103.808000000001,27290.232,,
2022-03-22 20:00:00,26103.808000000001,27290.232,,
2022-03-21 18:00:00,26073.110000000001,27353.434000000001,,
2022-03-21 18:00:00,26073.110000000001,27353.434000000001,,
2022-03-18 16:00:00,25858.457999999999,27385.256000000001,,
2022-03-18 16:00:00,25858.457999999999,27385.256000000001,,
2022-03-20 19:00:00,26045.014999999999,27462.396000000001,,
2022-03-20 19:00:00,26045.014999999999,27462.396000000001,,
2022-03-18 15:00:00,25730.850999999999,27501.511999999999,,
2022-03-18 15:00:00,25730.850999999999,27501.511999999999,,
2022-03-23 20:00:00,26211.311000000002,27570.580000000002,,
2022-03-23 20:00:00,26211.311000000002,27570.580000000002,,
2022-03-22 08:00:00,25879.103999999999,27595.883000000002,,
2022-03-22 08:00:00,25879.103999999999,27595.883000000002,,
2022-03-22 13:00:00,25532.050999999999,27605.187999999998,,
2022-03-22 13:00:00,25532.050999999999,27605.187999999998,,
2022-03-19 18:00:00,26307.794999999998,27624.341,,
2022-03-19 18:00:00,26307.794999999998,27624.341,,
2022-03-18 14:00:00,25795.706999999999,27639.571,,
2022-03-18 14:00:00,25795.706999999999,27639.571,,
2022-03-18 17:00:00,26336.709999999999,27654.109,,
2022-03-18 17:00:00,26336.709999999999,27654.109,,
2022-03-19 19:00:00,26377.463,27659.757000000001,,
2022-03-19 19:00:00,26377.463,27659.757000000001,,
2022-03-24 07:00:00,26471.845000000001,27661.620999999999,,
2022-03-24 07:00:00,26471.845000000001,27661.620999999999,,
2022-03-22 14:00:00,25818.064999999999,27666.963,,
2022-03-22 14:00:00,25818.064999999999,27666.963,,
2022-03-22 12:00:00,25552.574000000001,27716.719000000001,,
2022-03-22 12:00:00,25552.574000000001,27716.719000000001,,
2022-03-21 19:00:00,26504.689999999999,27740.232,,
2022-03-21 19:00:00,26504.689999999999,27740.232,,
2022-03-22 11:00:00,25629.32,27831.837,,
2022-03-22 11:00:00,25629.32,27831.837,,
2022-03-23 14:00:00,25677.700000000001,27843.962,,
2022-03-23 14:00:00,25677.700000000001,27843.962,,
2022-03-22 09:00:00,25783.101999999999,27859.069,,
2022-03-22 09:00:00,25783.101999999999,27859.069,,
2022-03-23 13:00:00,25583.459999999999,27862.678,,
2022-03-23 13:00:00,25583.459999999999,27862.678,,
2022-03-22 10:00:00,25721.356,27907.768,,
2022-03-22 10:00:00,25721.356,27907.768,,
2022-03-22 15:00:00,26253.695,27926.560000000001,,
2022-03-22 15:00:00,26253.695,27926.560000000001,,
2022-03-23 08:00:00,26212.780999999999,27962.398000000001,,
2022-03-23 08:00:00,26212.780999999999,27962.398000000001,,
2022-03-23 12:00:00,25671.353999999999,27971.583999999999,,
2022-03-23 12:00:00,25671.353999999999,27971.583999999999,,
2022-03-23 09:00:00,25851.623,27975.281999999999,,
2022-03-23 09:00:00,25851.623,27975.281999999999,,
2022-03-18 13:00:00,25932.225999999999,27978.357,,
2022-03-18 13:00:00,25932.225999999999,27978.357,,
2022-03-23 11:00:00,25763.096000000001,28041.330000000002,,
2022-03-23 11:00:00,25763.096000000001,28041.330000000002,,
2022-03-23 10:00:00,25805.437999999998,28055.195,,
2022-03-23 10:00:00,25805.437999999998,28055.195,,
2022-03-23 15:00:00,26040.994999999999,28109.293000000001,,
2022-03-23 15:00:00,26040.994999999999,28109.293000000001,,
2022-03-22 16:00:00,26653.204000000002,28122.503000000001,,
2022-03-22 16:00:00,26653.204000000002,28122.503000000001,,
2022-03-18 08:00:00,26304.371999999999,28194.616000000002,,
2022-03-18 08:00:00,26304.371999999999,28194.616000000002,,
2022-03-24 20:00:00,26871.620999999999,28290.272000000001,,
2022-03-24 20:00:00,26871.620999999999,28290.272000000001,,
2022-03-18 12:00:00,26139.877,28298.136999999999,,
2022-03-18 12:00:00,26139.877,28298.136999999999,,
2022-03-23 16:00:00,26446.917000000001,28299.074000000001,,
2022-03-23 16:00:00,26446.917000000001,28299.074000000001,,
2022-03-18 18:00:00,27084.509999999998,28362.527999999998,,
2022-03-18 18:00:00,27084.509999999998,28362.527999999998,,
2022-03-22 17:00:00,27199.361000000001,28435.601999999999,,
2022-03-22 17:00:00,27199.361000000001,28435.601999999999,,
2022-03-18 09:00:00,26215.474999999999,28453.715,,
2022-03-18 09:00:00,26215.474999999999,28453.715,,
2022-03-24 14:00:00,25995.800999999999,28471.728999999999,,
2022-03-24 14:00:00,25995.800999999999,28471.728999999999,,
2022-03-18 19:00:00,27141.212,28476.903999999999,,
2022-03-18 19:00:00,27141.212,28476.903999999999,,
2022-03-18 11:00:00,26202.187999999998,28489.282999999999,,
2022-03-18 11:00:00,26202.187999999998,28489.282999999999,,
2022-03-24 15:00:00,26172.005000000001,28495.179,,
2022-03-24 15:00:00,26172.005000000001,28495.179,,
2022-03-24 16:00:00,26501.262999999999,28566.177,,
2022-03-24 16:00:00,26501.262999999999,28566.177,,
2022-03-18 10:00:00,26255.420999999998,28604.335999999999,,
2022-03-18 10:00:00,26255.420999999998,28604.335999999999,,
2022-03-24 13:00:00,26019.409,28633.258999999998,,
2022-03-24 13:00:00,26019.409,28633.258999999998,,
2022-03-23 17:00:00,27122.59,28636.616999999998,,
2022-03-23 17:00:00,27122.59,28636.616999999998,,
2022-03-24 17:00:00,27023.246999999999,28732.383999999998,,
2022-03-24 17:00:00,27023.246999999999,28732.383999999998,,
2022-03-24 08:00:00,26926.223999999998,28743.507000000001,,
2022-03-24 08:00:00,26926.223999999998,28743.507000000001,,
2022-03-24 12:00:00,26296.403999999999,28919.368999999999,,
2022-03-24 12:00:00,26296.403999999999,28919.368999999999,,
2022-03-24 11:00:00,26454.391,29005.689999999999,,
2022-03-24 11:00:00,26454.391,29005.689999999999,,
2022-03-24 09:00:00,26818.780999999999,29028.804,,
2022-03-24 09:00:00,26818.780999999999,29028.804,,
2022-03-24 10:00:00,26646.706999999999,29068.942999999999,,
2022-03-24 10:00:00,26646.706999999999,29068.942999999999,,
2022-03-22 19:00:00,27946.409,29105.241000000002,,
2022-03-22 19:00:00,27946.409,29105.241000000002,,
2022-03-23 19:00:00,28106.589,29439.196,,
2022-03-23 19:00:00,28106.589,29439.196,,
2022-03-22 18:00:00,28510.150000000001,29616.93,,
2022-03-22 18:00:00,28510.150000000001,29616.93,,
2022-03-23 18:00:00,28577.766,29881.892,,
2022-03-23 18:00:00,28577.766,29881.892,,
2022-03-24 19:00:00,28561.553,29984.650000000001,,
2022-03-24 19:00:00,28561.553,29984.650000000001,,
2022-03-24 18:00:00,28678.331999999999,30116.612000000001,,
2022-03-24 18:00:00,28678.331999999999,30116.612000000001,,
